Season,TeamID,TeamName,AdjO,AdjD,Tempo,Rating,Seed,SOS
2026,98,LIU Brooklyn,105.631,109.582,67.7741,-3.95107,16,9.691
2026,102,Louisville,124.053,98.6289,69.6486,25.4242,6,35.248
2026,113,Miami FL,121.357,100.677,67.5506,20.6799,7,29.331
2026,114,Michigan,126.626,89.0343,70.9486,37.592,1,41.856
2026,115,Michigan St.,123.049,94.7386,66.0475,28.31,3,37.86
2026,122,Missouri,119.491,104.099,66.1629,15.3923,10,34.025
2026,129,Nebraska,118.544,92.3865,66.7205,26.1577,4,35.291
2026,135,North Carolina,121.387,100.545,67.9079,20.842,6,33.421
2026,138,North Carolina St.,124.052,104.456,69.0586,19.5967,11,32.779
2026,140,North Dakota St.,111.74,106.606,66.2972,5.13396,14,8.155
2026,145,Northern Iowa,110.001,98.1918,62.2651,11.8089,12,14.539
2026,152,Ohio St.,124.305,102.066,66.0578,22.2397,8,37.869
2026,160,Penn,107.363,105.894,69.0438,1.46919,14,12.952
2026,164,Prairie View A&M,101.205,111.898,70.938,-10.6932,16,10.925
2026,167,Purdue,131.635,100.436,64.3693,31.1992,2,41.305
2026,174,Saint Louis,119.475,101.154,70.9898,18.321,9,15.895
2026,175,Saint Mary's,120.26,97.1899,65.1588,23.0701,7,22.727
2026,182,Siena,107.134,109.231,64.6233,-2.09721,16,6.825
2026,183,SMU,122.893,104.808,68.5372,18.0856,11,32.0
2026,187,South Florida,117.305,100.918,71.5099,16.3874,11,18.197
2026,192,St. John's,120.068,94.1597,69.5583,25.9079,5,31.162
2026,197,TCU,115.379,97.7924,67.6696,17.5867,9,33.811
2026,199,Tennessee,121.055,95.0297,64.973,26.0249,6,38.555
2026,200,Texas,124.97,105.937,66.8781,19.0333,11,37.671
2026,201,Texas A&M,119.69,101.022,70.4548,18.6679,10,32.472
2026,204,Texas Tech,125.05,99.8259,66.185,25.2243,5,40.139
2026,205,Troy,110.717,108.997,64.8776,1.72038,13,11.323
2026,211,UCF,120.452,105.413,69.2088,15.0386,10,33.921
2026,212,UCLA,123.728,102.061,64.6449,21.667,7,36.27
2026,213,UMBC,108.224,109.89,66.188,-1.66619,16,7.273
2026,221,Utah St.,122.132,101.374,67.6962,20.7574,9,23.033
2026,225,Vanderbilt,126.805,99.2995,68.8493,27.5051,5,37.121
2026,226,VCU,119.872,102.666,68.5071,17.2061,11,19.63
2026,228,Villanova,120.369,100.4,65.1979,19.9691,8,30.123
2026,229,Virginia,122.516,95.8064,65.7342,26.7098,3,30.582
2026,240,Wisconsin,125.348,101.954,68.7128,23.3936,5,38.176
2026,242,Wright St.,112.057,110.013,67.1597,2.04414,14,9.832
2026,248,McNeese St.,114.306,101.805,66.2315,12.5017,12,14.16
2026,252,High Point,117.048,108.644,69.8932,8.40428,12,5.665
2026,253,Cal Baptist,107.926,101.933,65.8019,5.99314,13,12.593
2026,254,Hofstra,114.57,105.077,64.6955,9.49239,13,11.966
2026,255,Idaho,108.842,107.309,67.7163,1.53307,15,11.302
2026,256,Miami OH,116.779,108.522,69.947,8.2572,11,8.266
2026,258,Queens,115.771,117.209,69.5919,-1.43724,15,14.561
2026,259,Santa Clara,123.644,104.246,69.1516,19.3981,10,24.151
2026,260,Tennessee St.,109.085,110.911,70.1975,-1.82605,15,8.742
